Simulated,Estimated,aic,bic,nll,wins,bicp,best
10,39,5459.1145955623,7438.10501549112,2129.55729778115,0,0,0
10,40,6246.16132353995,8225.15174346877,2523.08066176997,0,0,0
11,1,16289.3480678714,16949.011541181,7944.6740339357,0,0.1,0
11,2,14845.2032069174,15504.866680227,7222.60160345872,0,5,0
11,3,14784.1190164878,15443.7824897974,7192.0595082439,0,0.6,0
11,4,13839.6189305597,14829.1141405241,6619.80946527987,0,0.4,0
11,5,12214.0330609752,13203.5282709396,5807.0165304876,0,7.2,0
11,6,12604.8288262975,13594.3240362619,6002.41441314875,0,0.5,0
11,7,10226.6565506768,11216.1517606412,4813.3282753384,0,0.6,0
11,8,7840.09850209927,8829.59371206368,3620.04925104964,0,37.8,0
11,9,8688.56931576763,9678.06452573204,4044.28465788382,0,2.3,0
11,10,9713.0930293191,11032.4199759383,4456.54651465955,0,0,0
11,11,7097.06787051878,8416.39481713799,3148.53393525939,1,12.9,10
11,12,8172.87430142165,9492.20124804086,3686.43715071082,0,0.3,0
11,13,17136.3199847201,17795.9834580297,8368.15999236003,0,0.4,0
11,14,14843.2671186499,15502.9305919596,7221.63355932498,0,2.2,0
11,15,14848.5948732985,15508.2583466081,7224.29743664923,0,0.6,0
11,16,15092.3398023243,16081.8350122887,7246.16990116217,0,0.2,0
11,17,12216.0654488756,13205.56065884,5808.03272443779,0,2.8,0
11,18,12909.5478773116,13899.043087276,6154.77393865578,0,0.5,0
11,19,12563.0711981989,13552.5664081633,5981.53559909944,0,0,0
11,20,8166.25273987041,9155.74794983482,3783.1263699352,0,17,0
11,21,8907.90968681672,9897.40489678114,4153.95484340836,0,1.1,0
11,22,11783.8292203156,13103.1561669348,5491.91461015781,0,0,0
11,23,7399.63073585894,8718.95768247816,3299.81536792947,0,4.8,0
11,24,8438.53759015821,9757.86453677743,3819.26879507911,0,0.2,0
11,25,19722.2899362165,20381.9534095261,9661.14496810827,0,0.4,0
11,26,16719.3217928983,17708.8170028627,8059.66089644914,0,0.9,0
11,27,19362.1328685596,20351.628078524,9381.06643427981,0,0.9,0
11,28,16234.198011111,17553.5249577302,7717.09900555552,0,0.1,0
11,29,15130.6217790787,16120.1169890431,7265.31088953933,0,0,0
11,30,14954.5717955209,15944.0670054853,7177.28589776045,0,0,0
11,31,14893.5332254104,15883.0284353748,7146.76661270518,0,0,0
11,32,12659.3027309392,13978.6296775584,5929.6513654696,0,0,0
11,33,12276.4583811704,13595.7853277896,5738.22919058519,0,0,0
11,34,12820.5232237775,14139.8501703967,6010.26161188875,0,0,0
11,35,7874.21255563311,9523.37123890713,3437.10627781655,0,0,0
11,36,7407.9946614964,9057.15334477042,3203.9973307482,0,0,0
11,37,8813.31274691481,10462.4714301888,3906.6563734574,0,0,0
11,38,7705.18501962253,9684.17543955135,3252.59250981126,0,0.2,0
11,39,7390.39081104398,9369.3812309728,3095.19540552199,0,0,0
11,40,8440.61163652419,10419.602056453,3620.30581826209,0,0,0
12,1,20272.5510030657,20932.2144763753,9936.27550153286,0,0.3,0
12,2,19591.9806551126,20251.6441284222,9595.99032755628,0,1.1,0
12,3,19363.1796788535,20022.8431521631,9481.58983942673,0,5.6,0
12,4,17876.6649809005,18866.1601908649,8638.33249045022,0,0.8,0
12,5,17126.8098109191,18116.3050208835,8263.40490545953,0,3.4,0
12,6,16966.5516559339,17956.0468658983,8183.27582796696,0,9,0
12,7,17225.2448594967,18214.7400694611,8312.62242974835,0,0.8,0
12,8,16039.8012092172,17029.2964191816,7719.90060460859,0,7.4,0
12,9,15573.1438078791,16562.6390178435,7486.57190393953,0,18.4,0
12,10,16205.4878020478,17524.8147486671,7702.74390102392,0,0.1,0
12,11,15144.4884247139,16463.8153713332,7172.24421235697,0,2,0
12,12,14960.1753914912,16279.5023381104,7080.0876957456,1,4.5,10
12,13,20680.4131572487,21340.0766305583,10140.2065786243,0,0.7,0
12,14,19557.7491231161,20217.4125964257,9578.87456155805,0,0.9,0
12,15,19397.2389812941,20056.9024546038,9498.61949064707,0,5.1,0
12,16,19361.7349462901,20351.2301562545,9380.86747314504,0,0.1,0
12,17,17727.4793692909,18716.9745792553,8563.73968464544,0,1.9,0
12,18,17796.0314387345,18785.526648699,8598.01571936727,0,6.6,0
12,19,17925.2401837252,18914.7353936896,8662.6200918626,0,1,0
12,20,15755.3830216558,16744.8782316202,7577.69151082792,0,7.8,0
12,21,15636.231112601,16625.7263225654,7518.11555630049,0,14.1,0
12,22,17193.9441222776,18513.2710688968,8196.97206113879,0,0,0
12,23,15319.106964816,16638.4339114353,7259.55348240802,0,1.4,0
12,24,15073.4690382819,16392.7959849012,7136.73451914098,0,3.6,0
12,25,23524.5577828241,24184.2212561337,11562.278891412,0,0.8,0
12,26,22100.5889817876,23090.0841917521,10750.2944908938,0,0.9,0
12,27,23420.6947906364,24410.1900006008,11410.3473953182,0,1.1,0
12,28,22055.5688340526,23374.8957806718,10627.7844170263,0,0,0
12,29,19784.7631469947,20774.2583569591,9592.38157349733,0,0,0
12,30,19687.2055828529,20676.7007928173,9543.60279142644,0,0,0
12,31,19464.2316473977,20453.7268573621,9432.11582369883,0,0.1,0
12,32,18024.0344158506,19343.3613624698,8612.01720792531,0,0,0
12,33,17793.9037512171,19113.2306978363,8496.95187560854,0,0.1,0
12,34,17622.3435603367,18941.6705069559,8411.17178016834,0,0,0
12,35,15569.3172300981,17218.4759133722,7284.65861504907,0,0.2,0
12,36,15297.5971498961,16946.7558331701,7148.79857494806,0,0.2,0
12,37,15659.8472634854,17309.0059467594,7329.92363174271,0,0,0
12,38,15485.6048891939,17464.5953091227,7142.80244459695,0,0,0
12,39,15374.8420180865,17353.8324380153,7087.42100904323,0,0,0
12,40,15240.2924063413,17219.2828262701,7020.14620317066,0,0,0
13,1,6184.80898308295,6844.47245639255,2892.40449154147,0,2.3,0
13,2,9154.43972021496,9814.10319352456,4377.21986010748,0,0.6,0
13,3,9475.12062526594,10134.7840985756,4537.56031263297,0,2.9,0
13,4,6366.94849413395,7356.44370409836,2883.47424706697,0,0,0
13,5,9345.99991732724,10335.4951272917,4372.99995866362,0,0,0
13,6,9668.46484948863,10657.960059453,4534.23242474432,0,0,0
13,7,6362.68533379886,7352.18054376328,2881.34266689943,0,0,0
13,8,9343.08962099936,10332.5848309638,4371.54481049968,0,0,0
13,9,9665.49930952657,10654.994519491,4532.74965476328,0,0,0
13,10,6547.40160189804,7866.72854851726,2873.70080094902,0,0,0
13,11,9535.48335906646,10854.8103056857,4367.74167953323,0,0,0
13,12,9859.18919025641,11178.5161368756,4529.5945951282,0,0,0
13,13,5624.97146606679,6284.63493937639,2612.48573303339,1,63.4,10
13,14,8038.66314557044,8698.32661888004,3819.33157278522,0,9.4,0
13,15,8621.93097160726,9281.59444491686,4110.96548580363,0,19.6,0
13,16,5709.63672676884,6699.13193673325,2554.81836338442,0,0.1,0
13,17,8222.73201821967,9212.22722818407,3811.36600910983,0,0,0
13,18,9063.00270888912,10052.4979188535,4231.50135444456,0,0,0
13,19,11616.0994778353,12605.5946877997,5508.04973891765,0,0.8,0
13,20,8244.76501871195,9234.26022867636,3822.38250935597,0,0.1,0
13,21,8803.44928173456,9792.94449169897,4101.72464086728,0,0,0
13,22,11299.53175082,12618.8586974392,5249.76587541,0,0,0
13,23,8434.15699187843,9753.48393849763,3817.07849593921,0,0,0
13,24,12786.5738078854,14105.9007545046,5993.2869039427,0,0,0
13,25,23745.5723976648,24405.2358709744,11672.7861988324,0,0.8,0
13,26,23939.6520635536,24929.147273518,11669.8260317768,0,0,0
13,27,23943.5932979768,24933.0885079412,11671.7966489884,0,0,0
13,28,24169.6419031705,25488.9688497897,11684.8209515852,0,0,0
13,29,5539.68038099456,6529.17559095897,2469.84019049728,0,0,0
13,30,7943.23520437318,8932.73041433758,3671.61760218659,0,0,0
13,31,8307.5395273412,9297.03473730562,3853.7697636706,0,0,0
13,32,5706.82242329212,7026.14936991134,2453.41121164606,0,0,0
13,33,8124.93484225147,9444.26178887069,3662.46742112574,0,0,0
13,34,8500.37224915829,9819.6991957775,3850.18612457915,0,0,0
13,35,5889.34540173987,7538.50408501389,2444.67270086994,0,0,0
13,36,8323.78616364703,9972.94484692104,3661.89308182352,0,0,0
13,37,8698.43435786885,10347.5930411429,3849.21717893443,0,0,0
13,38,6084.05640025595,8063.04682018477,2442.02820012797,0,0,0
13,39,8513.93149610497,10492.9219160338,3656.96574805249,0,0,0
13,40,8888.38786692441,10867.3782868532,3844.19393346221,0,0,0
14,1,6936.2777618497,7595.94123515931,3268.13888092485,0,1.4,0
14,2,7033.87006950551,7693.53354281512,3316.93503475276,0,7.6,0
14,3,7187.63700467988,7847.30047798948,3393.81850233994,0,0.9,0
14,4,7122.87184290599,8112.3670528704,3261.43592145299,0,0,0
14,5,7221.92841524863,8211.42362521304,3310.96420762432,0,0.2,0
14,6,7381.55162209312,8371.04683205752,3390.77581104656,0,0,0
14,7,7121.65843611795,8111.15364608236,3260.82921805898,0,0,0
14,8,7219.75925162318,8209.25446158758,3309.87962581159,0,0,0
14,9,7378.06856015085,8367.56377011526,3389.03428007542,0,0,0
14,10,7309.78587904328,8629.11282566249,3254.89293952164,0,0,0
14,11,7409.34764798231,8728.67459460152,3304.67382399116,0,0,0
14,12,7573.43143611249,8892.75838273172,3386.71571805624,0,0,0
14,13,7228.41708906652,7888.08056237613,3414.20854453326,0,4.8,0
14,14,6592.01361002405,7251.67708333366,3096.00680501202,1,14,10
14,15,6817.63079906376,7477.29427237336,3208.81539953188,0,69.3,0
14,16,7387.89303134938,8377.3882413138,3393.94651567469,0,0,0
14,17,6775.72826985264,7765.22347981704,3087.86413492632,0,0.1,0
14,18,7208.70714766258,8198.20235762701,3304.35357383129,0,0,0
14,19,25390.2475028055,26379.74271277,12395.1237514028,0,0.1,0
14,20,6778.82016390746,7768.31537387187,3089.41008195373,0,0.5,0
14,21,6961.5276757458,7951.02288571023,3180.7638378729,0,0.1,0
14,22,25055.2546569427,26374.5816035619,12127.6273284714,0,0,0
14,23,6966.54862135349,8285.8755679727,3083.27431067675,0,0,0
14,24,7262.29783308642,8581.62477970566,3231.14891654321,0,0,0
14,25,26511.5680842069,27171.2315575165,13055.7840421035,0,0.9,0
14,26,26706.9166881109,27696.4118980753,13053.4583440555,0,0,0
14,27,26705.9285566463,27695.4237666107,13052.9642783232,0,0.1,0
14,28,26901.2403707333,28220.5673173526,13050.6201853667,0,0,0
14,29,6792.90105176181,7782.39626172622,3096.45052588091,0,0,0
14,30,6757.50846035143,7747.00367031584,3078.75423017572,0,0,0
14,31,6880.96061017636,7870.45582014077,3140.48030508818,0,0,0
14,32,6986.76744489768,8306.09439151689,3093.38372244884,0,0,0
14,33,6939.88365934934,8259.21060596856,3069.94182967467,0,0,0
14,34,7074.67339664406,8394.00034326327,3137.33669832203,0,0,0
14,35,7160.99446220367,8810.15314547768,3080.49723110183,0,0,0
14,36,7124.37259448359,8773.5312777576,3062.1862972418,0,0,0
14,37,7264.92861304856,8914.0872963226,3132.46430652428,0,0,0
14,38,7360.81457177588,9339.80499170472,3080.40728588794,0,0,0
14,39,7322.46195955111,9301.45237947992,3061.23097977555,0,0,0
14,40,7457.34447041832,9436.33489034713,3128.67223520916,0,0,0
15,1,2974.97340320047,3634.63687651009,1287.48670160024,0,0.7,0
15,2,2988.26502238098,3647.92849569059,1294.13251119049,0,1.9,0
15,3,2965.36433573843,3625.02780904803,1282.68216786922,0,3.5,0
15,4,3141.73876302914,4131.23397299356,1270.86938151457,0,0,0
15,5,3157.00505331146,4146.50026327587,1278.50252665573,0,0,0
15,6,3136.99794715892,4126.49315712332,1268.49897357946,0,0,0
15,7,3140.13474379651,4129.62995376092,1270.06737189825,0,0.1,0
15,8,3155.83429177605,4145.32950174046,1277.91714588803,0,0,0
15,9,3130.77217166583,4120.26738163025,1265.38608583292,0,0,0
15,10,3316.55074443473,4635.87769105395,1258.27537221737,0,0,0
15,11,3336.61269959645,4655.93964621567,1268.30634979823,0,0,0
15,12,3312.57511373875,4631.90206035797,1256.28755686938,0,0,0
15,13,2999.94890615972,3659.61237946934,1299.97445307986,0,5.1,0
15,14,2865.38610213393,3525.04957544354,1232.69305106696,0,1.8,0
15,15,2822.83301640558,3482.49648971519,1211.41650820279,1,85.1,10
15,16,3163.1661012006,4152.66131116502,1281.5830506003,0,0.1,0
15,17,3039.87416792746,4029.36937789187,1219.93708396373,0,0,0
15,18,2992.38406499752,3981.87927496192,1196.19203249876,0,0.2,0
15,19,26281.0949932752,27270.5902032397,12840.5474966376,0,0.1,0
15,20,3027.79164811474,4017.28685807916,1213.89582405737,0,0.4,0
15,21,2985.27921940121,3974.77442936562,1192.63960970061,0,0.4,0
15,22,24384.5404767782,25703.8674233974,11792.2702383891,0,0,0
15,23,3207.68750637177,4527.01445299099,1203.84375318589,0,0,0
15,24,3230.5639944199,4549.89094103912,1215.28199720995,0,0,0
15,25,27372.5479274552,28032.2114007647,13486.2739637276,0,0.6,0
15,26,27563.6131584742,28553.1083684386,13481.8065792371,0,0,0
15,27,27568.2191642669,28557.7143742312,13484.1095821334,0,0,0
15,28,27758.4634699049,29077.7904165241,13479.2317349524,0,0,0
15,29,3047.85563157465,4037.35084153905,1223.92781578733,0,0,0
15,30,3048.80285199261,4038.29806195702,1224.4014259963,0,0,0
15,31,3007.19204645663,3996.68725642104,1203.59602322832,0,0,0
15,32,3221.04809791485,4540.37504453406,1210.52404895742,0,0,0
15,33,3214.46597464202,4533.79292126123,1207.23298732101,0,0,0
15,34,3179.27162839922,4498.59857501842,1189.63581419961,0,0,0
15,35,3392.04247381302,5041.20115708703,1196.02123690651,0,0,0
15,36,3393.84341812142,5043.00210139544,1196.92170906071,0,0,0
15,37,3359.83661306171,5008.99529633573,1179.91830653085,0,0,0
15,38,3579.79946209171,5558.78988202054,1189.89973104585,0,0,0
15,39,3655.50305798427,5634.49347791309,1227.75152899214,0,0,0
15,40,3554.26997310109,5533.26039302991,1177.13498655055,0,0,0
16,1,8274.42440588914,8934.08787919875,3937.21220294457,0,1.7,0
16,2,11237.8988411773,11897.5623144869,5418.94942058866,0,0.4,0
16,3,11464.8693152538,12124.5327885634,5532.43465762688,0,0.3,0
16,4,6661.3452417638,7650.84045172821,3030.6726208819,0,0.6,0
16,5,9691.07689002738,10680.5720999918,4545.53844501369,0,0,0
16,6,10040.7476960497,11030.2429060141,4720.37384802485,0,0,0
16,7,8521.87918910158,9511.37439906599,3960.93959455079,0,0.1,0
16,8,11372.9960830655,12362.49129303,5386.49804153277,0,0,0
16,9,10937.5351306137,11927.0303405781,5168.76756530686,0,0,0
16,10,6799.21932440748,8118.54627102669,2999.60966220374,0,0,0
16,11,9834.7477679129,11154.0747145321,4517.37388395645,0,0,0
16,12,10166.5334170257,11485.860363645,4683.26670851287,0,0,0
16,13,7789.29535177376,8448.95882508336,3694.64767588688,0,53.2,0
16,14,10021.0885984749,10680.7520717845,4810.54429923743,0,1.9,0
16,15,10681.7853545968,11341.4488279064,5140.89267729839,0,9.6,0
16,16,5944.04320679481,6933.53841675922,2672.0216033974,1,9.6,10
16,17,8651.13686969249,9640.6320796569,4025.56843484625,0,14.2,0
16,18,10183.0067231196,11172.501933084,4791.50336155981,0,0.7,0
16,19,12305.3769470956,13294.87215706,5852.68847354781,0,0.8,0
16,20,8898.68820828317,9888.18341824758,4149.34410414159,0,0.6,0
16,21,9372.75179876382,10362.2470087282,4386.37589938191,0,0.6,0
16,22,9500.14582756718,10819.4727741864,4350.07291378359,0,0,0
16,23,8752.66504804062,10071.9919946598,3976.33252402031,0,4.8,0
16,24,12788.6506475186,14107.9775941378,5994.32532375931,0,0,0
16,25,23843.1383062692,24502.8017795788,11721.5691531346,0,0.7,0
16,26,23991.6323461687,24981.1275561331,11695.8161730843,0,0,0
16,27,24029.4187303434,25018.9139403078,11714.7093651717,0,0,0
16,28,24217.2131013203,25536.5400479395,11708.6065506601,0,0,0
16,29,7450.31019648632,8439.80540645073,3425.15509824316,0,0.1,0
16,30,9992.08084449251,10981.5760544569,4696.04042224625,0,0,0
16,31,10222.6473637111,11212.1425736755,4811.32368185553,0,0,0
16,32,5966.34920173608,7285.6761483553,2583.17460086804,0,0,0
16,33,8542.80079175877,9862.12773837799,3871.40039587939,0,0,0
16,34,8940.95245124399,10260.2793978632,4070.47622562199,0,0.1,0
16,35,6240.06677516948,7889.22545844349,2620.03338758474,0,0,0
16,36,8809.59603974057,10458.7547230146,3904.79801987028,0,0,0
16,37,9200.10698477288,10849.2656680469,4100.05349238644,0,0,0
16,38,6290.84183975237,8269.8322596812,2545.42091987619,0,0,0
16,39,8854.59604422463,10833.5864641534,3827.29802211231,0,0,0
16,40,9224.63100452872,11203.6214244575,4012.31550226436,0,0,0
17,1,9343.5116478904,10003.1751212,4471.7558239452,0,1.7,0
17,2,9494.10098798781,10153.7644612974,4547.0504939939,0,1.9,0
17,3,9544.27913184005,10203.9426051497,4572.13956592002,0,0.9,0
17,4,7092.85282887205,8082.34803883646,3246.42641443602,0,0.3,0
17,5,7186.03879584204,8175.53400580644,3293.01939792102,0,1.2,0
17,6,7332.64067669736,8322.13588666176,3366.32033834868,0,0.3,0
17,7,9365.72594438961,10355.221154354,4382.8629721948,0,0.1,0
17,8,9476.84727688329,10466.3424868477,4438.42363844165,0,0,0
17,9,8415.15291043248,9404.64812039689,3907.57645521624,0,0,0
17,10,7255.99823435757,8575.32518097678,3227.99911717878,0,0,0
17,11,7366.54373967832,8685.87068629753,3283.27186983916,0,0,0
17,12,7519.79340928443,8839.12035590366,3359.89670464221,0,0,0
17,13,9708.68462962327,10368.3481029329,4654.34231481163,0,4.7,0
17,14,8909.99377005855,9569.65724336815,4254.99688502927,0,5.3,0
17,15,9172.67470661012,9832.33817991973,4386.33735330506,0,50.9,0
17,16,7374.53717493389,8364.0323848983,3387.26858746694,0,2.7,0
17,17,6934.49715032027,7923.99236028467,3167.24857516013,0.7,19,7
17,18,8040.52904074574,9030.02425071016,3720.26452037287,0,0.5,0
17,19,24929.3624933441,25918.8577033086,12164.6812466721,0,0.1,0
17,20,7009.62229379697,7999.11750376138,3204.81114689848,0.3,2,3
17,21,7171.12351030507,8160.6187202695,3285.56175515254,0,6,0
17,22,21810.0812140555,23129.4081606747,10505.0406070278,0,0,0
17,23,6965.71652587524,8285.04347249446,3082.85826293762,0,0,0
17,24,7269.98558208631,8589.31252870554,3234.99279104315,0,0,0
17,25,26810.1425907861,27469.8060640957,13205.071295393,0,2,0
17,26,26914.8661235735,27904.3613335379,13157.4330617867,0,0.3,0
17,27,27005.6258280107,27995.1210379751,13202.8129140054,0,0,0
17,28,27112.7409602703,28432.0679068896,13156.3704801352,0,0,0
17,29,9086.24246587759,10075.737675842,4243.12123293879,0,0,0
17,30,9164.29880653642,10153.7940165008,4282.14940326821,0,0,0
17,31,9156.96967878275,10146.4648887471,4278.48483939137,0,0,0
17,32,7130.57270124965,8449.89964786886,3165.28635062482,0,0.1,0
17,33,7130.97090388522,8450.29785050444,3165.48545194261,0,0,0
17,34,7261.50393319024,8580.83087980945,3230.75196659512,0,0,0
17,35,7312.85811188379,8962.0167951578,3156.42905594189,0,0,0
17,36,7177.23326460958,8826.39194788359,3088.61663230479,0,0,0
17,37,7373.61493945487,9022.7736227289,3186.80746972743,0,0,0
17,38,7352.32703711877,9331.3174570476,3076.16351855938,0,0,0
17,39,7316.21195960176,9295.20237953057,3058.10597980088,0,0,0
17,40,7444.3673274726,9423.35774740141,3122.1836637363,0,0,0
18,1,3546.31823192546,4205.98170523507,1573.15911596273,0,0.5,0
18,2,3603.66021737261,4263.32369068222,1601.8301086863,0,1.2,0
18,3,3583.67641737729,4243.33989068689,1591.83820868865,0,2.7,0
18,4,3275.39794006179,4264.89315002621,1337.6989700309,0,0.3,0
18,5,3361.49168326657,4350.98689323098,1380.74584163328,0,1.1,0
18,6,3338.77935233362,4328.27456229802,1369.38967616681,0,0.9,0
18,7,3554.69123809092,4544.18644805534,1477.34561904546,0,0.1,0
18,8,3612.03379365865,4601.52900362306,1506.01689682933,0,0,0
18,9,3464.14249357609,4453.6377035405,1432.07124678804,0,0.2,0
18,10,3445.83291497508,4765.1598615943,1322.91645748754,0,0,0
18,11,3520.72630224668,4840.0532488659,1360.36315112334,0,0,0
18,12,3510.36319541536,4829.69014203458,1355.18159770768,0,0,0
18,13,3513.55350065963,4173.21697396924,1556.77675032981,0,3.1,0
18,14,3414.29657377493,4073.96004708455,1507.14828688747,0,0.3,0
18,15,3359.26414866693,4018.92762197653,1479.63207433346,0.8,74.4,8
18,16,3286.04922822585,4275.54443819027,1343.02461411292,0,1.8,0
18,17,3167.65794535649,4157.1531553209,1283.82897267825,0,1.2,0
18,18,3117.70340645675,4107.19861642115,1258.85170322837,0.2,6.9,2
18,19,26093.7849423485,27083.2801523129,12746.8924711742,0,0.3,0
18,20,3237.87527902859,4227.37048899301,1318.9376395143,0,0.8,0
18,21,3184.51110444506,4174.00631440946,1292.25555222253,0,2.8,0
18,22,23085.6640358515,24404.9909824707,11142.8320179258,0,0,0
18,23,3342.49804374995,4661.82499036917,1271.24902187497,0,0,0
18,24,3314.11715762587,4633.44410424509,1257.05857881294,0,0,0
18,25,27420.9783648207,28080.6418381303,13510.4891824104,0,0.9,0
18,26,27550.4537839586,28539.948993923,13475.2268919793,0,0.4,0
18,27,27603.8734105195,28593.3686204839,13501.9367052598,0,0,0
18,28,27746.3867386796,29065.7136852989,13473.1933693398,0,0,0
18,29,3595.84950366393,4585.34471362833,1497.92475183196,0,0,0
18,30,3593.85795300114,4583.35316296556,1496.92897650057,0,0,0
18,31,3534.97538293845,4524.47059290287,1467.48769146923,0,0,0
18,32,3339.36183053945,4658.68877715867,1269.68091526972,0,0.1,0
18,33,3343.45984321326,4662.78678983247,1271.72992160663,0,0,0
18,34,3300.65746092535,4619.98440754456,1250.32873046268,0,0,0
18,35,3536.51621674617,5185.67490002019,1268.25810837308,0,0,0
18,36,3535.90334027815,5185.06202355217,1267.95167013908,0,0,0
18,37,3543.21911539994,5192.37779867396,1271.60955769997,0,0,0
18,38,3726.08526603682,5705.07568596565,1263.04263301841,0,0,0
18,39,3795.96809234777,5774.95851227658,1297.98404617388,0,0,0
18,40,3667.48813978226,5646.47855971108,1233.74406989113,0,0,0
19,1,15120.3350041356,15779.9984774452,7360.16750206778,0,0.2,0
19,2,16241.2963423721,16900.9598156817,7920.64817118606,0,0.2,0
19,3,16083.1011315265,16742.7646048361,7841.55056576324,0,1,0
19,4,11059.1780309542,12048.6732409187,5229.58901547712,0,0.3,0
19,5,12859.1671294518,13848.6623394162,6129.58356472591,0,0,0
19,6,12957.7135917214,13947.2088016858,6178.8567958607,0,0,0
19,7,8862.19691704546,9851.69212700987,4131.09845852273,0,1.6,0
19,8,11819.8017276842,12809.2969376486,5609.9008638421,0,0,0
19,9,11849.134306536,12838.6295165004,5624.56715326801,0,0,0
19,10,7068.10418006389,8387.4311266831,3134.05209003194,0.2,0.6,2
19,11,10238.4548075424,11557.7817541616,4719.22740377121,0,0,0
19,12,10569.34655643,11888.6735030492,4884.67327821499,0,0,0
19,13,14713.5625148207,15373.2259881303,7156.78125741033,0,5.9,0
19,14,15557.3502663496,16217.0137396592,7578.67513317479,0,1.8,0
19,15,15558.0865807785,16217.7500540881,7579.04329038926,0,5.3,0
19,16,10565.5413192585,11555.0365292229,4982.77065962926,0,11.4,0
19,17,12219.6420763112,13209.1372862756,5809.82103815561,0,4,0
19,18,12997.6904872829,13987.1856972473,6198.84524364147,0,0.3,0
19,19,12764.9985746121,13754.4937845765,6082.49928730604,0,48.2,0
19,20,10236.7602067445,11226.2554167089,4818.38010337226,0,7.2,0
19,21,10540.6337489659,11530.1289589303,4970.31687448296,0,0.4,0
19,22,7856.96318271922,9176.29012933843,3528.48159135961,0.1,7.1,1
19,23,9167.61319410486,10486.9401407241,4183.80659705243,0,4.2,0
19,24,10188.9081491301,11508.2350957493,4694.45407456504,0,0,0
19,25,26441.8315060363,27101.4949793459,13020.9157530181,0,0.2,0
19,26,23794.1772375086,24783.672447473,11597.0886187543,0,0.1,0
19,27,26105.695859359,27095.1910693235,12752.8479296795,0,0,0
19,28,23776.2036931729,25095.5306397921,11488.1018465864,0,0,0
19,29,14670.9107285477,15660.4059385121,7035.45536427383,0,0,0
19,30,15623.3680241087,16612.8632340731,7511.68401205433,0,0,0
19,31,15386.3961081571,16375.8913181215,7393.19805407854,0,0,0
19,32,10637.3227224327,11956.6496690519,4918.66136121633,0,0,0
19,33,12116.4799765793,13435.8069231985,5658.23998828964,0,0,0
19,34,12297.4066071577,13616.7335537769,5748.70330357883,0,0,0
19,35,6691.72078471056,8340.87946798458,2845.86039235528,0.7,0,7
19,36,9464.12043642224,11113.2791196963,4232.06021821112,0,0,0
19,37,10407.9876884559,12057.1463717299,4703.99384422795,0,0,0
19,38,6553.14507106135,8532.13549099017,2676.57253553068,0,0,0
19,39,9070.55559846197,11049.5460183908,3935.27779923098,0,0,0
19,40,9422.27366991884,11401.2640898477,4111.13683495942,0,0,0
20,1,11974.6035730781,12634.2670463877,5787.30178653903,0,0.4,0
20,2,12061.2720311073,12720.9355044169,5830.63601555366,0,1.9,0
20,3,11997.9754729159,12657.6389462255,5798.98773645797,0,0.8,0
20,4,8440.3510198414,9429.84622980581,3920.1755099207,0,0.5,0
20,5,8485.52689189941,9475.02210186382,3942.76344594971,0,0.5,0
20,6,8543.61604843664,9533.11125840104,3971.80802421832,0,0,0
20,7,9985.21257902371,10974.7077889881,4692.60628951185,0,0.5,0
20,8,10129.8729718407,11119.3681818051,4764.93648592035,0,1.4,0
20,9,8997.88671140239,9987.3819213668,4198.94335570119,0,0.7,0
20,10,7507.46225610063,8826.78920271984,3353.73112805031,0,0,0
20,11,7643.63112946506,8962.95807608427,3421.81556473253,0,0,0
20,12,7810.48537194535,9129.81231856457,3505.24268597267,0,0,0
20,13,12224.3101819843,12883.9736552939,5912.15509099217,0,2.4,0
20,14,11713.6554597477,12373.3189330573,5656.82772987384,0,1.1,0
20,15,11805.2108947802,12464.8743680898,5702.6054473901,0,42.7,0
20,16,8752.85461625402,9742.34982621843,4076.42730812701,0,4.7,0
20,17,8491.26373001174,9480.75893997615,3945.63186500587,0,16.7,0
20,18,9650.8813088991,10640.3765188635,4525.44065444955,0,0.7,0
20,19,23929.8564820031,24919.3516919676,11664.9282410016,0,3.1,0
20,20,7605.79626923176,8595.29147919617,3502.89813461588,0.3,12.4,3
20,21,7723.59268215893,8713.08789212335,3561.79634107946,0,5.8,0
20,22,20019.8135738763,21339.1405204955,9609.90678693816,0,0,0
20,23,7251.10521908842,8570.43216570764,3225.55260954421,0.7,2.4,7
20,24,7431.39840235275,8750.72534897198,3315.69920117638,0,0.1,0
20,25,27967.9512313455,28627.6147046551,13783.9756156728,0,0.5,0
20,26,26968.3390773074,27957.8342872719,13184.1695386537,0,0.7,0
20,27,28045.1827830828,29034.6779930472,13722.5913915414,0,0,0
20,28,27154.0233014304,28473.3502480496,13177.0116507152,0,0,0
20,29,11859.1569169765,12848.6521269409,5629.57845848823,0,0,0
20,30,11892.9947050689,12882.4899150333,5646.49735253444,0,0,0
20,31,11813.9626659056,12803.45787587,5606.98133295278,0,0,0
20,32,8689.97787187035,10009.3048184896,3944.98893593518,0,0,0
20,33,8696.16801195983,10015.494958579,3948.08400597991,0,0,0
20,34,8760.50037527083,10079.82732189,3980.25018763541,0,0,0
20,35,7601.58992411492,9250.74860738894,3300.79496205746,0,0,0
20,36,7587.27690243644,9236.43558571046,3293.63845121822,0,0,0
20,37,7910.60678192219,9559.76546519621,3455.30339096109,0,0,0
20,38,7608.28010675925,9587.27052668808,3204.14005337962,0,0,0
